artists,decade,year,name,genres,duration_ms,artist_song,release_date,valence,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,id
Francisco Canaro,1920,1927,Por Mi Honor - Instrumental (Remasterizado),"tango, vintage tango",188107,Francisco Canaro - Por Mi Honor - Instrumental (Remasterizado),1927,0.935,0.996,0.818,0.0793,0,0.9520000000000001,11,0.10300000000000001,-23.709,0,0,0.0806,113.814,3mjnqRwgLJ1zVMXzygA1Yn
Francisco Canaro,1920,1927,Salto Mortal - Instrumental (Remasterizado),"tango, vintage tango",188107,Francisco Canaro - Salto Mortal - Instrumental (Remasterizado),1927,0.665,0.9940000000000001,0.845,0.11599999999999999,0,0.855,0,0.107,-14.741,0,0,0.231,114.65700000000001,3juZ9PFr9Dxs9GFERhlcjP
Francisco Canaro,1920,1927,Entrada Prohibida - Instrumental (Remasterizado),"tango, vintage tango",188000,Francisco Canaro - Entrada Prohibida - Instrumental (Remasterizado),1927,0.764,0.9890000000000001,0.7340000000000001,0.115,0,0.616,2,0.11,-25.666,1,0,0.0692,115.552,5lVAHoRmnPeFHlBaBRJomW
Francisco Canaro,1920,1929,Negra Linda - Instrumental (Remasterizado),"tango, vintage tango",188000,Francisco Canaro - Negra Linda - Instrumental (Remasterizado),1929,0.7070000000000001,0.993,0.5710000000000001,0.228,0,0.894,10,0.10300000000000001,-13.887,1,0,0.17600000000000002,100.979,47co1DbSgQs9HNYj7JAF8m
Francisco Canaro,1920,1929,Travesia - Instrumental (Remasterizado),"tango, vintage tango",188000,Francisco Canaro - Travesia - Instrumental (Remasterizado),1929,0.643,0.9940000000000001,0.774,0.24100000000000002,0,0.425,9,0.253,-7.098,0,0,0.0626,115.111,74Bsmr5lYyZCx5fa9DrDRP
Francisco Canaro,1920,1928,Seguime Si Podes - Instrumental (Remasterizado),"tango, vintage tango",187760,Francisco Canaro - Seguime Si Podes - Instrumental (Remasterizado),1928,0.8420000000000001,0.9940000000000001,0.866,0.245,0,0.53,7,0.111,-13.497,1,0,0.204,109.875,5IUUQMZLWFVlha3zQ1pK26
Francisco Canaro,1920,1927,Ladrillo - Instrumental (Remasterizado),"tango, vintage tango",187747,Francisco Canaro - Ladrillo - Instrumental (Remasterizado),1927,0.8140000000000001,0.992,0.885,0.17,0,0.0958,7,0.0943,-11.907,1,0,0.252,115.728,7aNNFVDEPlyt4jCR0YiDH9
Francisco Canaro,1920,1926,La Piba Del Tabaris - Remasterizado,"tango, vintage tango",187693,Francisco Canaro - La Piba Del Tabaris - Remasterizado,1926,0.5529999999999999,0.996,0.45399999999999996,0.541,0,0.958,3,0.7020000000000001,-14.28,0,0,0.8590000000000001,67.332,0CdWVv6HzPxVy0UNLmC3Wz
Francisco Canaro,1920,1927,Caricias De Mujer - Instrumental (Remasterizado),"tango, vintage tango",187413,Francisco Canaro - Caricias De Mujer - Instrumental (Remasterizado),1927,0.5479999999999999,0.99,0.336,0.376,0,0.782,7,0.14300000000000002,-8.312999999999999,1,0,0.0364,137.012,36sRykAeiIEMKzRjv1wCDy
Francisco Canaro,1920,1929,Mechita - Instrumental (Remasterizado),"tango, vintage tango",187387,Francisco Canaro - Mechita - Instrumental (Remasterizado),1929,0.961,0.9890000000000001,0.716,0.444,0,0.812,6,0.129,-6.8,1,0,0.0385,100.245,4d76ERsKsyMqoGmLr8UWsm
Francisco Canaro,1920,1926,Tiempos Viejos - Remasterizado,"tango, vintage tango",187320,Francisco Canaro - Tiempos Viejos - Remasterizado,1926,0.687,0.996,0.743,0.284,0,0.892,2,0.292,-9.045,0,0,0.0418,115.228,2aBq4Rxhod01PcfFNjNtEx
Francisco Canaro,1920,1929,Noches de Carnaval - Instrumental (Remasterizado),"tango, vintage tango",187000,Francisco Canaro - Noches de Carnaval - Instrumental (Remasterizado),1929,0.7290000000000001,0.986,0.722,0.174,0,0.0014,7,0.11199999999999999,-13.415,0,0,0.136,120.306,0DXiJ6NXLtD5SRzsOHPQPI
Francisco Canaro,1920,1926,Pobre Francesita - Remasterizado,"tango, vintage tango",186920,Francisco Canaro - Pobre Francesita - Remasterizado,1926,0.29100000000000004,0.996,0.531,0.23399999999999999,0,0.946,9,0.36200000000000004,-15.517000000000001,0,0,0.322,129.131,0TlWtkmpcW7Tiqwcozdlyz
Francisco Canaro,1920,1927,Marcelo - Instrumental (Remasterizado),"tango, vintage tango",186907,Francisco Canaro - Marcelo - Instrumental (Remasterizado),1927,0.8640000000000001,0.991,0.74,0.33799999999999997,0,0.518,2,0.105,-15.305,1,0,0.131,113.083,4FcRrzBP6HNBaCW9TImA4j
Francisco Canaro,1920,1927,Ya Llegará tu Día - Instrumental (Remasterizado),"tango, vintage tango",186813,Francisco Canaro - Ya Llegará tu Día - Instrumental (Remasterizado),1927,0.758,0.9940000000000001,0.752,0.156,0,0.9329999999999999,7,0.11,-16.553,0,0,0.102,114.37299999999999,1dPKXfSnwahh0hgNe5yUDj
Francisco Canaro,1920,1927,Lorenzo - Instrumental (Remasterizado),"tango, vintage tango",186733,Francisco Canaro - Lorenzo - Instrumental (Remasterizado),1927,0.86,0.987,0.86,0.28800000000000003,0,0.0278,11,0.106,-8.049,1,0,0.159,116.06299999999999,4mVeCRzxDRc6llV6ZM8aNF
Francisco Canaro,1920,1924,Arrepentida - Remasterizado,"tango, vintage tango",186600,Francisco Canaro - Arrepentida - Remasterizado,1924,0.475,0.996,0.39299999999999996,0.38799999999999996,0,0.9670000000000001,8,0.428,-11.936,0,0,0.17600000000000002,213.44799999999998,23xeY0EI4ZklNr7sm9hUvU
Francisco Canaro,1920,1927,Tiempos Viejos - Instrumental (Remasterizado),"tango, vintage tango",186547,Francisco Canaro - Tiempos Viejos - Instrumental (Remasterizado),1927,0.892,0.9940000000000001,0.8079999999999999,0.29100000000000004,0,0.009179999999999999,2,0.069,-9.466000000000001,1,0,0.0948,116.189,1U9MDStD0LFTiUuArWWnHu
Francisco Canaro,1920,1926,A Las Dos de la Mañana - Remasterizado,"tango, vintage tango",186240,Francisco Canaro - A Las Dos de la Mañana - Remasterizado,1926,0.418,0.996,0.544,0.159,0,0.941,2,0.259,-12.001,1,0,0.0752,121.176,1IHL3tEKo6s6ioaP4TLZko
Francisco Canaro,1920,1927,La Sombra de Milonguita - Instrumental (Remasterizado),"tango, vintage tango",186160,Francisco Canaro - La Sombra de Milonguita - Instrumental (Remasterizado),1927,0.523,0.9940000000000001,0.753,0.226,0,0.9390000000000001,1,0.114,-17.934,0,0,0.0738,110.073,18Cx3HGG28RQ41GE0M3HPe
Francisco Canaro,1920,1923,Camel - Remasterizado,"tango, vintage tango",186080,Francisco Canaro - Camel - Remasterizado,1923,0.542,0.97,0.32299999999999995,0.45799999999999996,0,0.9279999999999999,1,0.11199999999999999,-15.815,1,0,0.0526,186.768,6LAMHr6Zzx6q8h0BtL2toL
Francisco Canaro,1920,1927,Como te Quería - Instrumental (Remasterizado),"tango, vintage tango",186027,Francisco Canaro - Como te Quería - Instrumental (Remasterizado),1927,0.892,0.988,0.4970000000000001,0.327,0,0.9470000000000001,4,0.106,-16.775,0,0,0.0947,70.529,0DAyqkfLj6WA0gQhE5cQri
Francisco Canaro,1920,1927,Intimas - Instrumental (Remasterizado),"tango, vintage tango",186013,Francisco Canaro - Intimas - Instrumental (Remasterizado),1927,0.731,0.996,0.7709999999999999,0.0961,0,0.865,2,0.11,-21.98,1,0,0.0617,115.501,5JmxjgOfcQGWksXFdS76hC
Francisco Canaro,1920,1929,Abuelita - Instrumental (Remasterizado),"tango, vintage tango",186000,Francisco Canaro - Abuelita - Instrumental (Remasterizado),1929,0.774,0.991,0.688,0.182,0,0.828,7,0.11699999999999999,-12.841,0,0,0.0537,115.053,0qppesKLoIWziqnxgJOiul
Francisco Canaro,1920,1929,La del Soto del Parral - Instrumental (Remasterizado),"tango, vintage tango",186000,Francisco Canaro - La del Soto del Parral - Instrumental (Remasterizado),1929,0.86,0.995,0.635,0.21600000000000005,0,0.743,2,0.127,-11.319,1,0,0.113,181.206,1edSnJ9AVeZLq289IDBSFa
Francisco Canaro,1920,1927,Mocosita - Instrumental (Remasterizado),"tango, vintage tango",185813,Francisco Canaro - Mocosita - Instrumental (Remasterizado),1927,0.9440000000000001,0.995,0.823,0.223,0,0.568,4,0.322,-12.275,1,0,0.08199999999999999,115.535,1AbX7Jrf43Mtwqqaoe5dqL
Francisco Canaro,1920,1927,Amargado - Instrumental (Remasterizado),"tango, vintage tango",185773,Francisco Canaro - Amargado - Instrumental (Remasterizado),1927,0.614,0.9940000000000001,0.6729999999999999,0.244,0,0.91,5,0.11,-21.1,1,0,0.106,116.99,76OpJcr4hJv98nvsJKbcXl
Francisco Canaro,1920,1929,Vals del Amor - Remasterizado,"tango, vintage tango",185493,Francisco Canaro - Vals del Amor - Remasterizado,1929,0.47200000000000003,0.977,0.441,0.204,0,0.00018,4,0.0883,-9.971,1,0,0.043,72.778,3W4CzuFfWIoeaUYgVCZhhj
Francisco Canaro,1920,1924,Asaura - Remasterizado,"tango, vintage tango",185160,Francisco Canaro - Asaura - Remasterizado,1924,0.8340000000000001,0.995,0.545,0.439,0,0.941,9,0.185,-16.679000000000002,1,0,0.0815,121.012,4lwzPjx1blV6uaPLsduFTc
Francisco Canaro,1920,1927,Mano a Mano - Instrumental (Remasterizado),"tango, vintage tango",185107,Francisco Canaro - Mano a Mano - Instrumental (Remasterizado),1927,0.873,0.995,0.836,0.14800000000000002,0,0.0174,5,0.11699999999999999,-13.190999999999999,0,0,0.425,112.28399999999999,4XWGwpFYVKndkON7ZIDxxo
Francisco Canaro,1920,1927,Pizpireta - Instrumental (Remasterizado),"tango, vintage tango",185000,Francisco Canaro - Pizpireta - Instrumental (Remasterizado),1927,0.594,0.995,0.759,0.0704,0,0.605,2,0.126,-16.699,0,0,0.064,116.14,73yawX1uvg5iVoMAnTkboo
Francisco Canaro,1920,1929,El Pajuerano - Instrumental (Remasterizado),"tango, vintage tango",185000,Francisco Canaro - El Pajuerano - Instrumental (Remasterizado),1929,0.615,0.995,0.75,0.226,0,0.846,9,0.4270000000000001,-11.924000000000001,1,0,0.0609,116.786,5ZhlO4OTVDgE2TLyGPijYT
Francisco Canaro,1920,1929,Hay Que Entrar - Instrumental (Remasterizado),"tango, vintage tango",184960,Francisco Canaro - Hay Que Entrar - Instrumental (Remasterizado),1929,0.89,0.992,0.79,0.361,0,0.11800000000000001,9,0.10400000000000001,-7.518,1,0,0.151,115.52600000000001,5IuVaAUiJusiONofLxA59O
Francisco Canaro,1920,1927,La Cieguita - Instrumental (Remasterizado),"tango, vintage tango",184947,Francisco Canaro - La Cieguita - Instrumental (Remasterizado),1927,0.899,0.993,0.8440000000000001,0.276,0,0.943,9,0.111,-18.051,1,0,0.0701,115.226,5ONQ3iqrBPQBU0Qt2S1diW
Francisco Canaro,1920,1926,Siga el Corso - Remasterizado,"tango, vintage tango",184800,Francisco Canaro - Siga el Corso - Remasterizado,1926,0.446,0.996,0.555,0.262,0,0.9259999999999999,6,0.196,-16.58,1,0,0.0865,118.071,6Vk7VOWJQH0UDJyPYuqic5
Francisco Canaro,1920,1928,"Bravo, Maestros Campeones - Instrumental (Remasterizado)","tango, vintage tango",184507,"Francisco Canaro - Bravo, Maestros Campeones - Instrumental (Remasterizado)",1928,0.659,0.995,0.8320000000000001,0.158,0,0.862,10,0.11,-15.207,1,0,0.226,116.47399999999999,47nfvmm2VtZOzF6AWRXsv8
Francisco Canaro,1920,1929,San Sebastián - Instrumental (Remasterizado),"tango, vintage tango",184493,Francisco Canaro - San Sebastián - Instrumental (Remasterizado),1929,0.8320000000000001,0.978,0.836,0.307,0,0.00512,2,0.0967,-9.898,1,0,0.0734,125.76299999999999,7hgrMM3dTqRFBso0ogWpeF
Francisco Canaro,1920,1926,El Cardenal - Remasterizado,"tango, vintage tango",184147,Francisco Canaro - El Cardenal - Remasterizado,1926,0.696,0.996,0.231,0.35700000000000004,0,0.965,8,0.183,-15.642999999999999,0,0,0.047,171.43,7j7gXQWq5lUOrhI2Oc0cLk
Francisco Canaro,1920,1929,Por la Virgen de Pompeya - Instrumental (Remasterizado),"tango, vintage tango",184133,Francisco Canaro - Por la Virgen de Pompeya - Instrumental (Remasterizado),1929,0.7490000000000001,0.992,0.66,0.387,0,0.337,6,0.157,-6.907,1,0,0.0988,119.086,48DJs1J8AF2TQtungkxy3O
Francisco Canaro,1920,1927,Purrete de Mi Amor - Remasterizado,"tango, vintage tango",184107,Francisco Canaro - Purrete de Mi Amor - Remasterizado,1927,0.763,0.9940000000000001,0.885,0.262,0,0.7709999999999999,6,0.113,-13.748,1,0,0.319,111.801,4DhmxskQxCgw5PdV8Ic9RQ
Francisco Canaro,1920,1926,Fosporerita - Remasterizado,"tango, vintage tango",184093,Francisco Canaro - Fosporerita - Remasterizado,1926,0.8,0.995,0.6609999999999999,0.191,0,0.9209999999999999,11,0.179,-12.884,0,0,0.0617,120.861,1VWmqvVyDEawGO7P72LP81
Francisco Canaro,1920,1928,Emoción - Instrumental (Remasterizado),"tango, vintage tango",184000,Francisco Canaro - Emoción - Instrumental (Remasterizado),1928,0.6920000000000001,0.993,0.7659999999999999,0.203,0,0.16899999999999998,2,0.147,-10.142000000000001,0,0,0.0728,116.415,75PDI4YUCg84Y0Nt0KAKa1
Francisco Canaro,1920,1929,Por Qué Eres Mala - Instrumental (Remasterizado),"tango, vintage tango",184000,Francisco Canaro - Por Qué Eres Mala - Instrumental (Remasterizado),1929,0.561,0.9940000000000001,0.802,0.0683,0,0.377,4,0.115,-17.289,1,0,0.139,121.14399999999999,4f8DygWz5gCJkKybiitXx5
Francisco Canaro,1920,1929,Desilución - Instrumental (Remasterizado),"tango, vintage tango",184000,Francisco Canaro - Desilución - Instrumental (Remasterizado),1929,0.7020000000000001,0.995,0.675,0.128,0,0.907,5,0.18899999999999997,-14.912,0,0,0.0504,116.848,5gXdcAnU05IboyrCXndtGw
Francisco Canaro,1920,1926,Azucena - Remasterizado,"tango, vintage tango",183880,Francisco Canaro - Azucena - Remasterizado,1926,0.631,0.996,0.461,0.247,0,0.934,10,0.32,-10.488,1,0,0.0577,117.912,5IsmSjgGUb0bcHLthx2gW8
Francisco Canaro,1920,1929,Porteñito - Instrumental (Remasterizado),"tango, vintage tango",183507,Francisco Canaro - Porteñito - Instrumental (Remasterizado),1929,0.7240000000000001,0.9940000000000001,0.805,0.18600000000000005,0,0.121,0,0.337,-12.318,1,0,0.0908,118.465,6Z08Y96F03ie9ZrEyHOmSf
Francisco Canaro,1920,1927,Patio Olvidado - Instrumental (Remasterizado),"tango, vintage tango",183493,Francisco Canaro - Patio Olvidado - Instrumental (Remasterizado),1927,0.826,0.996,0.8590000000000001,0.102,0,0.922,2,0.111,-22.799,0,0,0.162,115.855,6JyWHBzPycRWE73QE1EXcI
Francisco Canaro,1920,1926,María - Remasterizado,"tango, vintage tango",183227,Francisco Canaro - María - Remasterizado,1926,0.647,0.996,0.379,0.53,0,0.922,9,0.386,-12.4,1,0,0.0658,82.09200000000001,3Z7WOgf1lwYbpkfPeQn0Kk
Francisco Canaro,1920,1927,Tierrita - Instrumental (Remasterizado),"tango, vintage tango",183200,Francisco Canaro - Tierrita - Instrumental (Remasterizado),1927,0.914,0.992,0.85,0.245,0,0.6629999999999999,10,0.111,-17.88,1,0,0.0776,120.715,7ozMCt3ho8XyVEQKuKkvBV
Francisco Canaro,1920,1924,Mala - Remasterizado,"tango, vintage tango",183120,Francisco Canaro - Mala - Remasterizado,1924,0.73,0.996,0.7290000000000001,0.315,0,0.9,9,0.322,-12.382,0,0,0.0625,120.929,71SJZvlWPTjRK359q0GURK
Francisco Canaro,1920,1927,Caballo de Oro - Instrumental (Remasterizado),"tango, vintage tango",183107,Francisco Canaro - Caballo de Oro - Instrumental (Remasterizado),1927,0.7979999999999999,0.995,0.831,0.0721,0,0.909,1,0.107,-21.863000000000003,1,0,0.134,107.161,43IRXyHofkbHqzZ74gC1kO
Francisco Canaro,1920,1929,Notas Lejanas - Instrumental (Remasterizado),"tango, vintage tango",183000,Francisco Canaro - Notas Lejanas - Instrumental (Remasterizado),1929,0.7090000000000001,0.993,0.8290000000000001,0.23199999999999998,0,0.866,4,0.341,-8.737,0,0,0.0661,117.649,2lKP18BdJUbwdoClZ0C5yY
Francisco Canaro,1920,1923,Sacate la Caretita - Remasterizado,"tango, vintage tango",182907,Francisco Canaro - Sacate la Caretita - Remasterizado,1923,0.588,0.992,0.594,0.231,0,0.932,6,0.14800000000000002,-15.425,0,0,0.0608,117.917,7cXBqrsP9vw9n31zBR3HFg
Francisco Canaro,1920,1926,Compañero - Remasterizado,"tango, vintage tango",182840,Francisco Canaro - Compañero - Remasterizado,1926,0.466,0.996,0.534,0.34700000000000003,0,0.9109999999999999,0,0.115,-10.594000000000001,1,0,0.0399,115.211,3QpwXJiyLFXBEyyKWmvzS3
Francisco Canaro,1920,1929,Tu Retrato - Instrumental (Remasterizado),"tango, vintage tango",182547,Francisco Canaro - Tu Retrato - Instrumental (Remasterizado),1929,0.858,0.98,0.8,0.32,0,0.485,1,0.124,-5.959,0,0,0.0486,119.345,20clYow8o6VZ8tHEtSw76H
Francisco Canaro,1920,1929,Tu Retrato,"tango, vintage tango",182547,Francisco Canaro - Tu Retrato,1929,0.858,0.98,0.8,0.32,0,0.485,1,0.124,-5.959,0,0,0.0486,119.345,56NCtpocG8sEEw3H7lWZa1
Francisco Canaro,1920,1927,El Ultimo Gaucho - Instrumental (Remasterizado),"tango, vintage tango",182307,Francisco Canaro - El Ultimo Gaucho - Instrumental (Remasterizado),1927,0.6990000000000001,0.9940000000000001,0.8240000000000001,0.23399999999999999,0,0.465,3,0.115,-10.849,1,0,0.0996,117.89299999999999,2CSN8e9oK5AErjCkTlaTlA
Francisco Canaro,1920,1929,Nene - Instrumental (Remasterizado),"tango, vintage tango",182187,Francisco Canaro - Nene - Instrumental (Remasterizado),1929,0.838,0.993,0.725,0.301,0,0.19399999999999998,2,0.0707,-7.452000000000001,1,0,0.073,119.542,2EnIsulKLLc2M7k5wRb08W
Francisco Canaro,1920,1929,Barrio Querido - Instrumental (Remasterizado),"tango, vintage tango",182000,Francisco Canaro - Barrio Querido - Instrumental (Remasterizado),1929,0.867,0.995,0.802,0.163,0,0.782,7,0.20800000000000002,-12.96,1,0,0.0751,118.10600000000001,6bAdizX5bBS2YPonQgjiHe
Francisco Canaro,1920,1928,Se Mira y No Se Toca - Instrumental (Remasterizado),"tango, vintage tango",182000,Francisco Canaro - Se Mira y No Se Toca - Instrumental (Remasterizado),1928,0.8909999999999999,0.995,0.529,0.218,0,0.818,5,0.11900000000000001,-15.752,0,0,0.222,107.141,2mBQ5IaP7T7F4arPp6Yy6m
Francisco Canaro,1920,1924,Majestad - Remasterizado,"tango, vintage tango",181973,Francisco Canaro - Majestad - Remasterizado,1924,0.818,0.996,0.515,0.478,0,0.94,6,0.465,-14.68,1,0,0.0346,80.6,6sc0pygMoZREc5fW0FpIBm
Francisco Canaro,1920,1927,Los Indios - Instrumental (Remasterizado),"tango, vintage tango",181707,Francisco Canaro - Los Indios - Instrumental (Remasterizado),1927,0.596,0.995,0.828,0.154,0,0.764,3,0.207,-16.713,1,0,0.111,117.77600000000001,1evwKZxZxPzuF9Aznq4hmU
Francisco Canaro,1920,1927,Canta Claro - Instrumental (Remasterizado),"tango, vintage tango",181680,Francisco Canaro - Canta Claro - Instrumental (Remasterizado),1927,0.831,0.9940000000000001,0.821,0.318,0,0.889,9,0.11,-14.095,0,0,0.0692,114.04,16nrGhfLLuytWbEJYQOdIn
Francisco Canaro,1920,1926,Yo Te Imploro - Instrumental (Remasterizado),"tango, vintage tango",181507,Francisco Canaro - Yo Te Imploro - Instrumental (Remasterizado),1926,0.42100000000000004,0.9940000000000001,0.32799999999999996,0.25,0,0.9229999999999999,2,0.44299999999999995,-12.51,1,0,0.0667,161.939,73ecbwPOw83ji3F3WZxm6l
Francisco Canaro,1920,1924,Il Picolo Navio - Remasterizado,"tango, vintage tango",181173,Francisco Canaro - Il Picolo Navio - Remasterizado,1924,0.385,0.996,0.731,0.233,0,0.9670000000000001,1,0.146,-15.860999999999999,0,0,0.264,124.516,4WdaiZK4fMflUP8ruEYH8l
Francisco Canaro,1920,1927,Leguisamo Solo - Instrumental (Remasterizado),"tango, vintage tango",181120,Francisco Canaro - Leguisamo Solo - Instrumental (Remasterizado),1927,0.802,0.993,0.895,0.406,0,0.5760000000000001,1,0.107,-12.743,1,0,0.21600000000000005,112.28,3WnDwYjSiBHi5UAlp7hXuM
Francisco Canaro,1920,1929,Meterete - Instrumental (Remasterizado),"tango, vintage tango",181000,Francisco Canaro - Meterete - Instrumental (Remasterizado),1929,0.723,0.995,0.807,0.172,0,0.722,7,0.121,-13.186,1,0,0.0989,115.73200000000001,0VdF3ZkPBMAi88cqDu9v5f
Francisco Canaro,1920,1929,La Guardia Vieja - Instrumental (Remasterizado),"tango, vintage tango",181000,Francisco Canaro - La Guardia Vieja - Instrumental (Remasterizado),1929,0.715,0.9940000000000001,0.7070000000000001,0.233,0,0.792,7,0.131,-11.76,1,0,0.135,119.65100000000001,6quwGjUA43GqlPK39Lxdev
Francisco Canaro,1920,1927,Te Fuiste Hermano - Instrumental (Remasterizado),"tango, vintage tango",180933,Francisco Canaro - Te Fuiste Hermano - Instrumental (Remasterizado),1927,0.708,0.99,0.722,0.29100000000000004,0,0.293,10,0.131,-13.106,0,0,0.204,119.07,606zyWLRpeWAHqBnIxevR6
Francisco Canaro,1920,1928,Rey de Copas - Instrumental (Remasterizado),"tango, vintage tango",180907,Francisco Canaro - Rey de Copas - Instrumental (Remasterizado),1928,0.84,0.9940000000000001,0.8370000000000001,0.155,0,0.0659,0,0.168,-14.357000000000001,1,0,0.155,113.15899999999999,3SeOz4aZ2JGdlJlp4usYof
Francisco Canaro,1920,1927,Olga - Instrumental (Remasterizado),"tango, vintage tango",180880,Francisco Canaro - Olga - Instrumental (Remasterizado),1927,0.611,0.9940000000000001,0.247,0.307,0,0.599,6,0.111,-21.677,0,0,0.0408,164.833,1mXQ4Hw2XeVkR893xPmSOG
Francisco Canaro,1920,1928,Bebamos Juntos - Instrumental (Remasterizado),"tango, vintage tango",180760,Francisco Canaro - Bebamos Juntos - Instrumental (Remasterizado),1928,0.72,0.995,0.7809999999999999,0.13,0,0.887,1,0.111,-14.734000000000002,0,0,0.0926,108.00299999999999,6M94FkXd15sOAOQYRnWPN8
Francisco Canaro,1920,1927,La Reina del Arrabal - Instrumental (Remasterizado),"tango, vintage tango",180747,Francisco Canaro - La Reina del Arrabal - Instrumental (Remasterizado),1927,0.5589999999999999,0.995,0.609,0.20800000000000002,0,0.946,9,0.115,-17.812,1,0,0.132,112.51700000000001,7jGI68abcUItqtLHrFyVhg
